,,,Drop,Yingdi Wu,Pass,Dan Thomson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Hope Celani,Pass,Ariel Untiveros,Pass,Stanley Kent,Pass,Yingdi Wu,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Patrick Gauvin,Pass,Ivan Sabourin,Pass,Lissa Greenspoon,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Dan Thomson,Pass,Yingdi Wu,Pass,Rob Tyson,Pass,Morgan Howard,Pass,Rob Tyson,Pass,Melissa Berry,Pass,Dan Thomson,Pass,Rob Tyson,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie Fowler,Pass,Patrick Gauvin,Pass,Erik Burton,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Yingdi Wu,Pass,Morgan Howard,Pass,Melissa Berry,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ivan Sabourin,Pass,Richard Gregory,Pass,Lissa Greenspoon,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Ierullo,Pass,Marc Gobeil,Pass,Richard Gregory,Pass,Patrick Gauvin,Pass,Richard Gregory,Pass,Nick Ierullo,Pass,Marc Gobeil,Pass,Richard Gregory,Pass,Nick Ierullo,Pass,Marie-Claude Lacombe,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Melissa Berry,Pass,Stanley Kent,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Marc Gobeil,Pass,Marie-Claude Lacombe,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Ariel Untiveros,Pass,An Tran,Pass,Catherine Horvath,Pass,Yingdi Wu,Pass,Dan Thomson,Pass,An Tran,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Lissa Greenspoon,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Melissa Berry,Pass,Hope Celani,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Lissa Greenspoon,Pass,Marc Gobeil,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stanley Kent,Pass,Rob Tyson,Pass,Melissa Berry,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Lissa Greenspoon,Pass,Patrick Gauvin,Pass,Rob Ives,Pass,Lissa Greenspoon,Pass,Patrick Gauvin,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Hope Celani,Pass,Morgan Howard,Pass,Stanley Kent,Pass,Ariel Untiveros,Pass,Rob Tyson,Pass,Melissa Berry,Pass,Rob Tyson,Pass,Morgan Howard,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stephanie Fowler,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,An Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,An Tran,Pass,Yingdi Wu,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Marie-Claude Lacombe,Pass,Erik Burton,Pass,Richard Gregory,Pass,Erik Burton,Pass,Richard Gregory,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,Pass,Dan Thomson,Pass,Ariel Untiveros,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,Pass,Rob Ives,Pass,Patrick Gauvin,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Melissa Berry,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Richard Gregory,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Melissa Berry,Pass,Ariel Untiveros,Pass,Melissa Berry,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Rob Ives,Pass,Richard Gregory,Pass,Lissa Greenspoon,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,An Tran,Pass,Catherine Horvath,Pass,Rob Tyson,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Lissa Greenspoon,Pass,Nick Ierullo,Pass,Laura Chambers Storey,Pass,Rob Ives,Pass,Patrick Gauvin,Pass,Lissa Greenspoon,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Catherine Horvath,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephanie Fowler,Pass,Marc Gobeil,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Richard Gregory,Pass,Rob Ives,Pass,Erik Burton,Pass,Laura Chambers Storey,Pass,Rob Ives,Pass,Richard Gregory,Pass,Nick Ierullo,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Dan Thomson,Pass,Morgan Howard,Pass,Yingdi Wu,Pass,An Tran,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Erik Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephanie Fowler,Pass,Erik Burton,Pass,Ivan Sabourin,Pass,Marie-Claude Lacombe,Pass,Erik Burton,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Patrick Gauvin,Pass,Ivan Sabourin,Pass,Erik Burton,Pass,Patrick Gauvin,Pass,Marc Gobeil,Pass,Marie-Claude Lacombe,Pass,Marc Gobeil,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Morgan Howard,Pass,An Tran,Pass,Catherine Horvath,Pass,Morgan Howard,Pass,An Tran,Pass,Rob Tyson,Pass,Morgan Howard,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Marc Gobeil,Pass,Rob Ives,Pass,Richard Gregory,Pass,Rob Ives,Pass,Richard Gregory,Pass,Laura Chambers Storey,Pass,Lissa Greenspoon,Pass,Marc Gobeil,Pass,Laura Chambers Storey,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stanley Kent,Pass,An Tran,Pass,Catherine Horvath,Pass,Ariel Untiveros,Pass,Morgan Howard,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Laura Chambers Storey,Pass,Nick Ierullo,Pass,Marc Gobeil,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Rob Tyson,Pass,Dan Thomson,Pass,Melissa Berry,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Rob Ives,Pass,Nick Ierullo,Pass,Erik Burton,Pass,Nick Ierullo,Pass,Rob Ives,Pass,Erik Burton,Pass,Rob Ives,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Yingdi Wu,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Ives,Pass,Nick Ierullo,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Melissa Berry,Pass,Morgan Howard,Pass,Stanley Kent,Pass,Melissa Berry,Pass,Ariel Untiveros,Pass,Melissa Berry,Pass,Rob Tyson,Pass,Morgan Howard,Pass,Ariel Untiveros,Pass,Melissa Berry,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sides,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephanie Fowler,Pass,Marie-Claude Lacombe,Pass,Richard Gregory,Pass,Erik Burton,Pass,Richard Gregory,Pass,Patrick Gauvin,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Yingdi Wu,Pass,Dan Thomson,Pass,Ariel Untiveros,Pass,An Tran,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Ierullo,Pass,Lissa Greenspoon,Pass,Marc Gobeil,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Rob Tyson,Pass,Morgan Howard,Pass,Ariel Untiveros,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Ivan Sabourin,Pass,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Marc Gobeil,Pass,Laura Chambers Storey,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stanley Kent,Pass,Melissa Berry,Pass,Yingdi Wu,Pass,Dan Thomson,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Richard Gregory,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Morgan Howard,Pass,Ariel Untiveros,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Ierullo,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,An Tran,Pass,Stanley Kent,Pass,Morgan Howard,Pass,Stanley Kent,Pass,Rob Tyson,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Stephanie Fowler,Pass,Nick Ierullo,Pass,Rob Ives,Pass,Stephanie Fowler,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,An Tran,Pass,Stanley Kent,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Erik Burton,Pass,Patrick Gauvin,Pass,Richard Gregory,Pass,Erik Burton,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Rob Ives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Marie-Claude Lacombe,Pass,Rob Ives,Pass,Ivan Sabourin,Pass,Marc Gobeil,Pass,Marie-Claude Lacombe,Pass,Rob Ives,Pass,Marc Gobeil,Pass,Rob Ives,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Hope Celani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ivan Sabourin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Laura Chambers Storey,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Rob Tyson,Pass,Dan Thomson,Pass,Rob Tyson,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Richard Gregory,Pass,Nick Ierullo,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ivan Sabourin,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,Pass,Dan Thomson,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Erik Burton,Pass,Laura Chambers Storey,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Yingdi Wu,Pass,Dan Thomson,Pass,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ivan Sabourin,Pass,Erik Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Melissa Berry,Pass,Yingdi Wu,Pass,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Rob Ives,Pass,Erik Burton,Pass,Patrick Gauvin,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ariel Untiveros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,An Tran,Pass,Rob Tyson,Pass,Morgan Howard,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Marie-Claude Lacombe,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Dan Thomson,Pass,Yingdi Wu,Pass,Dan Thomson,Pass,Yingdi Wu,Pass,Melissa Berry,Pass,Rob Tyson,Pass,Dan Thomson,Pass,Hope Celani,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Erik Burton,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Catherine Horvath,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Stephanie Fowler,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Ariel Untiveros,Pass,Melissa Berry,Pass,Hope Celani,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Patrick Gauvin,Pass,Richard Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Yingdi Wu,Pass,Catherine Horvath,Pass,Yingdi Wu,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Nick Ierullo,Pass,Rob Ives,Pass,Marie-Claude Lacombe,Pass,Rob Ives,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Huck Huck Goose vs. Scoobers in Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,1st half,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,,2nd half,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,Score,18,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Megan Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,Pass,Sebastien Benard,Pass,Mackenzie King,Pass,Sebastien Benard,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Jim Robinson,Pass,Nick Theriault,Pass,Jim Robinson,Pass,Megan Berry,Pass,Nick Theriault,Pass,Jim Robinson,Pass,Nick Theriault,Pass,Greg Probe,Pass,Nick Theriault,Pass,Jim Robinson,Pass,Nick Theriault,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Vanessa Lyon,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Andrew Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Andrew Smith,Pass,Megan Berry,Pass,Greg Probe,Pass,Megan Berry,Pass,Jim Robinson,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Max Angel,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Andrew McGregor,Pass,Laura Knowles,Pass,Max Angel,Pass,Mackenzie King,Pass,Vanessa Lyon,Pass,Mackenzie King,Pass,Vanessa Lyon,Pass,Sina Dee,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Greg Probe,Pass,Jim Robinson,Pass,Nick Theriault,Pass,Megan Berry,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Sina Dee,Pass,Vanessa Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,Pass,Megan Berry,Pass,Jim Robinson,Pass,Nick Theriault,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Laura Knowles,Pass,Max Angel,Pass,Sina Dee,Pass,Laura Knowles,Pass,Andrew McGregor,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drop,Neena Sidhu,Pass,Megan Berry,Pass,Jim Robinson,Pass,Greg Probe,Pass,Megan Berry,Pass,Jim Robinson,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Mackenzie King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,POINT,Laura Knowles,Pass,Max Angel,Pass,Sina Dee,Pass,Andrew McGregor,Pass,Mackenzie King,Pass,Andrew McGregor,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Throw Away,Nick Theriault,Pass,Kinley Gee,Pass,Nick Theriault,Pass,Geoff Liu,Pass,Kinley Gee,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
