Pirate Rob's Swashbuckling Rogues,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma Down Under,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Will Leckie,D-,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Laura Knowles,D-,Christopher Keates(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Jim Robinson,Pass,Owen Lumley,Pass,Marc Vachon,Pass,Ashlin Kelly(S),Pass,Owen Lumley,Pass,Marc Vachon,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,
,O+,Andrew W Cameron,D-,Matt Masse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jim Robinson,D-,Nick Klimowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Marc Vachon,D-,Will Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Owen Lumley,D-,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stacey Wowchuk,D-,Laura Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly(S),D-,Matthew Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Adam MacDonald,Pass,Al Colantonio,Pass,Kirsten Querbach,Pass,Al Colantonio,Pass,Adam MacDonald,Pass,Matt Masse,Pass,Adam MacDonald,Pass,Jen Cluthe,Pass,Matt Masse,,,,,,,,,,,,,,
,O+,Adam MacDonald,D-,David O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Al Colantonio,D-,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Matt Masse,D-,Marc Vachon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Steve Bisang,D-,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jen Cluthe,D-,Olesia Bissett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Christopher Keates(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,David O'Connor,Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Andrew W Cameron,D-,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David O'Connor,D-,Nick Klimowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Owen Lumley,D-,Will Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stacey Wowchuk,D-,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Christopher Keates(S),D-,Laura Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly(S),D-,Matthew Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Laura Knowles,Pass,Matt Masse,Pass,Will Leckie,Pass,Kirsten Querbach,Pass,Will Leckie,Pass,Steve Bisang,Pass,Will Leckie,,,,,,,,,,,,,,,,,,
,D,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Stacey Wowchuk,Pass,Ashlin Kelly(S),Pass,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Steve Bisang,Pass,Adam MacDonald,Pass,Matt Masse,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Adam MacDonald,D-,Andrew W Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Matt Masse,D-,Jim Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Steve Bisang,D-,Marc Vachon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Will Leckie,D-,Owen Lumley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kirsten Querbach,D-,Stacey Wowchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Laura Knowles,D-,Ashlin Kelly(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Kindha Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Jen Cluthe,Pass,Nick Klimowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David O'Connor,D+,Al Colantonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jim Robinson,D+,Nick Klimowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marc Vachon,D+,Steve Bisang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kindha Gorman,D+,Jen Cluthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Olesia Bissett,D+,Kirsten Querbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Christopher Keates(S),D+,Matthew Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stan's Sturgeons,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scoobers in Tokyo,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Stanley Kent,Pass,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sina Dee,Pass,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Alex Bush,Pass,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Sina Dee,Pass,Douglas Brierley,Pass,Ashlin Kelly,Pass,Sina Dee,Pass,Jonathan Champagne,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,
,O-,Alex Bush,D+,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Brian Kells,D+,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Derek Tokarski,D+,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Stanley Kent,D+,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Karen Kavanagh,D+,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Ashlin Kelly,Pass,Tim Kealey,Pass,Amos Lee,Pass,Tim Kealey,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Frederic Caron,Pass,Sebastien Benard,Pass,Karen Kavanagh,Pass,Jamie Wildgen,Pass,Chris Tran,Pass,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,
,O+,Chris Tran,D-,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Frederic Caron,D-,Greg Linton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jamie Wildgen,D-,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Sebastien Benard,D-,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Karen Kavanagh,D-,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Kathryn Jarrett-Ekholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Jonathan Champagne,Pass,Kathryn Jarrett-Ekholm,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Neena Sidhu,Pass,Brian Kells,Pass,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jonathan Champagne,D+,Derek Tokarski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Sina Dee,D+,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kathryn Jarrett-Ekholm,D+,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Nina Ramic,D+,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Greg Linton,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Sebastien Benard,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Khalid Al-Zahrani,Pass,Tim Kealey,Pass,Nina Ramic,Pass,Amos Lee,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Jamie Wildgen,Pass,Sebastien Benard,Pass,Frederic Caron,Pass,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Amos Lee,Pass,Ashlin Kelly,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Amos Lee,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Greg Linton,D+,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Khalid Al-Zahrani,D+,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Tim Kealey,D+,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Ashlin Kelly,D+,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Nina Ramic,D+,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Jonathan Champagne,Pass,Ashlin Kelly,Pass,Sina Dee,Pass,Douglas Brierley,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Derek Tokarski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Sina Dee,D-,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kathryn Jarrett-Ekholm,D-,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Chris Tran,Pass,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Khalid Al-Zahrani,Pass,Tim Kealey,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Chris Tran,D+,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Frederic Caron,D+,Greg Linton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jamie Wildgen,D+,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Sebastien Benard,D+,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Karen Kavanagh,D+,Kathryn Jarrett-Ekholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Marie-Claude Lacombe,D+,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Brian Kells,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Neena Sidhu,Pass,Alex Bush,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Alex Bush,D-,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Brian Kells,D-,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Derek Tokarski,D-,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stanley Kent,D-,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman(S),D-,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Tim Kealey,Pass,Khalid Al-Zahrani,Pass,Kathryn Jarrett-Ekholm,Pass,Amos Lee,Pass,Khalid Al-Zahrani,Pass,Greg Linton,Pass,Khalid Al-Zahrani,Pass,Greg Linton,Pass,Amos Lee,Pass,Tim Kealey,,,,,,,,,,,,
,D,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Karen Kavanagh,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Greg Linton,Pass,Amos Lee,Pass,Ashlin Kelly,Pass,Greg Linton,Pass,Khalid Al-Zahrani,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,
,O+,Amos Lee,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Greg Linton,D-,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Khalid Al-Zahrani,D-,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Tim Kealey,D-,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly,D-,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kathryn Jarrett-Ekholm,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Neena Sidhu,Pass,Alex Bush,Pass,Kindha Gorman(S),Pass,Brian Kells,Pass,Alex Bush,Pass,Derek Tokarski,Pass,Neena Sidhu,Pass,Stanley Kent,Pass,Brian Kells,Pass,Stanley Kent,,,,,,,,,,,,
,O+,Alex Bush,D-,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Brian Kells,D-,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Derek Tokarski,D-,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stanley Kent,D-,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Kathryn Jarrett-Ekholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman(S),D-,Nina Ramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Ashlin Kelly,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Tim Kealey,Pass,Nina Ramic,Pass,Greg Linton,Pass,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Frederic Caron,Pass,Sebastien Benard,Pass,Jamie Wildgen,Pass,Sebastien Benard,Pass,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Nina Ramic,Pass,Amos Lee,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Amos Lee,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Greg Linton,D-,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Khalid Al-Zahrani,D-,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Tim Kealey,D-,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly,D-,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Kindha Gorman(S),Pass,Alex Bush,Pass,Brian Kells,Pass,Stanley Kent,Pass,Alex Bush,Pass,Brian Kells,Pass,Derek Tokarski,Pass,Stanley Kent,,,,,,,,,,,,,,,,
,D,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sina Dee,Pass,David Townsend,Pass,Ashlin Kelly,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Kindha Gorman(S),Pass,Derek Tokarski,Pass,Brian Kells,Pass,Alex Bush,Pass,Brian Kells,Pass,Alex Bush,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,David Townsend,Pass,Ashlin Kelly,Pass,David Townsend,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Alex Bush,Pass,Derek Tokarski,Pass,Stanley Kent,Pass,Neena Sidhu,Pass,Kindha Gorman(S),Pass,Alex Bush,Pass,Kindha Gorman(S),Pass,Stanley Kent,,,,,,,,,,,,,,,,
,O+,Alex Bush,D-,David Townsend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Brian Kells,D-,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Derek Tokarski,D-,Jonathan Champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Stanley Kent,D-,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Neena Sidhu,D-,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kindha Gorman(S),D-,Kathryn Jarrett-Ekholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Greg Linton,Pass,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Marie-Claude Lacombe,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Amos Lee,D+,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Greg Linton,D+,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Khalid Al-Zahrani,D+,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Tim Kealey,D+,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kathryn Jarrett-Ekholm,D+,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Nina Ramic,D+,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,David Townsend,Pass,Ashlin Kelly,Pass,Sina Dee,Pass,Nina Ramic,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,
,D,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Derek Tokarski,Pass,Alex Bush,Pass,Neena Sidhu,Pass,Brian Kells,Pass,Alex Bush,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sina Dee,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Alex Bush,Pass,Neena Sidhu,Pass,Brian Kells,Pass,Stanley Kent,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Sina Dee,Pass,Ashlin Kelly,Pass,Sina Dee,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Drop,Kindha Gorman(S),Pass,Brian Kells,Pass,Alex Bush,Pass,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Jonathan Champagne,Pass,Nina Ramic,Pass,Sina Dee,Pass,Douglas Brierley,Pass,David Townsend,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Derek Tokarski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Sina Dee,D-,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,Throw Away,Jamie Wildgen,Pass,Frederic Caron,Pass,Sebastien Benard,Pass,Karen Kavanagh,Pass,Chris Tran,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Drop,Ashlin Kelly,Pass,Tim Kealey,Pass,Amos Lee,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Chris Tran,Pass,Frederic Caron,Pass,Jamie Wildgen,Pass,Karen Kavanagh,Pass,Chris Tran,Pass,Jamie Wildgen,Pass,Chris Tran,Pass,Frederic Caron,Pass,Jamie Wildgen,Pass,Frederic Caron,Pass,Marie-Claude Lacombe,,,,,,,,,,
,O+,Chris Tran,D-,Amos Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Frederic Caron,D-,Greg Linton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jamie Wildgen,D-,Khalid Al-Zahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Sebastien Benard,D-,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Karen Kavanagh,D-,Ashlin Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Marie-Claude Lacombe,D-,Kathryn Jarrett-Ekholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,Throw Away,Kathryn Jarrett-Ekholm,Pass,David Townsend,Pass,Sina Dee,Pass,Kathryn Jarrett-Ekholm,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,POINT,Stanley Kent,Pass,Brian Kells,Pass,Alex Bush,Pass,Brian Kells,Pass,Neena Sidhu,Pass,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,
,O-,David Townsend,D+,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Douglas Brierley,D+,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Jonathan Champagne,D+,Derek Tokarski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Sina Dee,D+,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Kathryn Jarrett-Ekholm,D+,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O-,Nina Ramic,D+,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,Khalid Al-Zahrani,Pass,Amos Lee,Pass,Greg Linton,Pass,Tim Kealey,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Amos Lee,D-,Chris Tran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Greg Linton,D-,Frederic Caron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Khalid Al-Zahrani,D-,Jamie Wildgen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Tim Kealey,D-,Sebastien Benard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly,D-,Karen Kavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Nina Ramic,D-,Marie-Claude Lacombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,Half,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pull,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,<<<<<<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Direction,>>>>>>,POINT,David Townsend,Pass,Douglas Brierley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,David Townsend,D-,Alex Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Douglas Brierley,D-,Brian Kells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Jonathan Champagne,D-,Derek Tokarski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Sina Dee,D-,Stanley Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Ashlin Kelly,D-,Neena Sidhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,O+,Kathryn Jarrett-Ekholm,D-,Kindha Gorman(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
